 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text= Det var tilladt at slå fangerne i ansigtet eller maven.
#text=Ansigtet på kobberstikket er hæderligt udført, men vamsen under den stive krave af fint lærred er så himmelråbende besynderligt tegnet, at det i sig selv har bidraget til de mange teorier om, at Shakespeare ikke har skrevet Shakespeares værker, og at både værkerne og måden, de er blevet offentliggjort på, rummer sindrige koder og budskaber til de indviede.
64-1	Ansigtet	ansigt	NC:sdun:--:----	
64-2	på	på	T-:----:--:----	
64-3	kobberstikket	kobberstik	NC:sdun:--:----	
64-4	er	være	VF:----:sa:----	
64-5	hæderligt	hæderlig	AD:----:--:p---	
64-6	udført	udføre	VT:siu#:t-:----	
64-7	,	,	ZD	
64-8	men	men	CC:----:--:----	
64-9	vamsen	vams	NC:sduc:--:----	
64-10	under	under	T-:----:--:----	
64-11	den	den	PM:s-uc:--:----	
64-12	stive	stiv	AC:sdu#:--:p---	
64-13	krave	krave	NC:siuc:--:----	
64-14	af	af	T-:----:--:----	
64-15	fint	fin	AC:siun:--:p---	
64-16	lærred	lærred	NC:siun:--:----	
64-17	er	være	VF:----:sa:----	
64-18	så	så	D-:----:--:u---	
64-19	himmelråbende	himmelråbende	AD:----:--:p---	
64-20	besynderligt	besynderlig	AD:----:--:p---	
64-21	tegnet	e	VT:siu#:t-:----	
64-22	,	,	ZD	
64-23	at	at	CS:----:--:----	
64-24	det	det	PP:s-un:--:-3n-	
64-25	i	i	T-:----:--:----	
64-26	sig	sig	PP:#-u#:--:-3y-	
64-27	selv	selv	PM:#-u#:--:----	
64-28	har	have	VF:----:sa:----	
64-29	bidraget	bidrage	VT:siu#:t-:----	
64-30	til	til	T-:----:--:----	
64-31	de	den	PM:p-u#:--:----	
64-32	mange	mangen	AC:p#u#:--:p---	
64-33	teorier	teori	NC:piu#:--:----	
64-34	om	om	T-:----:--:----	
64-35	,	,	ZD	
64-36	at	at	CS:----:--:----	
64-37	Shakespeare	Shakespeare	NP:siu#:--:----	
64-38	ikke	ikke	D-:----:--:u---	
64-39	har	have	VF:----:sa:----	
64-40	skrevet	skrive	VT:siu#:t-:----	
64-41	Shakespeares	Shakespeares	NP:sig#:--:----	
64-42	værker	værk	NC:piu#:--:----	
64-43	,	,	ZD	
64-44	og	og	CC:----:--:----	
64-45	at	at	CS:----:--:----	
64-46	både	både	D-:----:--:u---	
64-47	værkerne	værk	NC:pdu#:--:----	
64-48	og	og	CC:----:--:----	
64-49	måden	måde	NC:sduc:--:----	
64-50	,	,	ZD	
64-51	de	de	PP:p-n#:--:-3n-	
64-52	er	være	VF:----:sa:----	
64-53	blevet	blive	VT:siu#:t-:----	
64-54	offentliggjort	offentliggjort	VT:siu#:t-:----	
64-55	på	på	T-:----:--:----	
64-56	,	,	ZD	
64-57	rummer	rumme	VF:----:sa:----	
64-58	sindrige	sindrig	AC:p#u#:--:p---	
64-59	koder	kode	NC:piu#:--:----	
64-60	og	og	CC:----:--:----	
64-61	budskaber	budskab	NC:piu#:--:----	
64-62	til	til	T-:----:--:----	
64-63	de	den	PM:p-u#:--:----	
64-64	indviede	indvi	VP:p#u#:t-:----	
64-65	.	.	ZP	

#id=65
#text=HVIS MAN EN dag - eller nat - i fuldkomment mørke mødte et menneske, som man talte virkelig godt med, tror jeg, at man ville være syg efter at se det menneskes ansigt, når lyset kom igen.
65-1	HVIS	hvis	CS:----:--:----	
65-2	MAN	man	PI:#-uc:--:----	
65-3	EN	en	PI:s-uc:--:----	
65-4	dag	dag	NW:----:--:----	
65-5	-	-	ZH	
65-6	eller	eller	CC:----:--:----	
65-7	nat	nat	NW:----:--:----	
65-8	-	-	ZH	
65-9	i	i	XS:----:--:----	
65-10	fuldkomment	fuldkommen	AC:siun:--:p---	
65-11	mørke	mørke	NC:siun:--:----	
65-12	mødte	møde	VF:----:ta:----	
65-13	et	en	PI:s-un:--:----	
65-14	menneske	menneske	NC:siun:--:----	
65-15	,	,	ZD	
65-16	som	som	US:----:--:----	
65-17	man	man	PI:#-uc:--:----	
65-18	talte	tale	VF:----:ta:----	
65-19	virkelig	virkelig	D-:----:--:u---	
65-20	godt	god	AD:----:--:p---	
65-21	med	med	T-:----:--:----	
65-22	,	,	ZD	
65-23	tror	tro	VF:----:sa:----	
65-24	jeg	jeg	PP:s-nc:--:-1n-	
65-25	,	,	ZD	
65-26	at	at	CS:----:--:----	
65-27	man	man	PI:#-uc:--:----	
65-28	ville	ville	VF:----:ta:----	
65-29	være	være	VI:----:-a:----	
65-30	syg	syg	AC:siuc:--:p---	
65-31	efter	efter	T-:----:--:----	
65-32	at	at	UI:----:--:----	
65-33	se	se	VI:----:-a:----	
65-34	det	den	PM:s-un:--:----	
65-35	menneskes	menneske	NC:sign:--:----	
65-36	ansigt	ansigt	NC:siun:--:----	
65-37	,	,	ZD	
65-38	når	når	CS:----:--:----	
65-39	lyset	lys	NC:sdun:--:----	
65-40	kom	komme	VF:----:ta:----	
65-41	igen	igen	D-:----:--:u---	
65-42	.	.	ZP	

#id=66
#text= Det nye ansigt er anderledes - mindre pande, mere underansigt, smallere næse, en yngre og mere udfordrende selvbevidsthed, en sceneelsker i det smukke rollefag.
66-1	Det	den	PM:s-un:--:----	
66-2	nye	ny	AC:sdu#:--:p---	
66-3	ansigt	ansigt	NC:siun:--:----	
66-4	er	være	VF:----:sa:----	
66-5	anderledes	anderledes	AC:§§u§:--:p---	
66-6	-	-	NC:piu#:--:----	
66-7	mindre	liden	AC:##u#:--:c---	
66-8	pande	pande	iuc:--:----	
66-9	,	,	ZD	
66-10	mere	megen	AC:##u#:--:c---	
66-11	underansigt	underansigt	NC:siun:--:----	
66-12	,	,	ZD	
66-13	smallere	smal	AC:##u#:--:c---	
66-14	næse	næse	NC:siuc:--:----	
66-15	,	,	ZD	
66-16	en	en	PI:s-uc:--:----	
66-17	yngre	ung	AC:##u#:--:c---	
66-18	og	og	CC:----:--:----	
66-19	mere	megen	AD:----:--:c---	
66-20	udfordrende	udfordre	VP:##u#:s-:----	
66-21	selvbevidsthed	selvbevidsthed	NC:siuc:--:----	
66-22	,	,	ZD	
66-23	en	en	PI:s-uc:--:----	
66-24	sceneelsker	sceneelsker	NC:siuc:--:----	
66-25	i	i	T-:----:--:----	
66-26	det	den	PM:s-un:--:----	
66-27	smukke	smuk	AC:sdu#:--:p---	
66-28	rollefag	rollefag	NC:siun:--:----	
66-29	.	.	ZP	

#id=67
#text= Tyskland vil gerne genopdage denne bemærkelsesværdige forfatter, der levede hele DDR med og til det sidste håbede, at der i et nyt, demokratisk DDR kunne skabes en socialisme med et menneskeligt ansigt.
67-1	Tyskland	Tyskland	NP:siu#:--:----	
67-2	vil	ville	VF:----:sa:----	
67-3	gerne	gerne	D-:----:--:u---	
67-4	genopdage	genopdage	VI:----:-a:----	
67-5	denne	denne	PM:s-uc:--:----	
67-6	bemærkelsesværdige	bemærkelsesværdig	AC:sdu#:--:p---	
67-7	forfatter	forfatter	NC:siuc:--:----	
67-8	,	,	ZD	
67-9	der	der	US:----:--:----	
67-10	levede	leve	VF:----:ta:----	
67-11	hele	hel	AC:sdu#:--:p---	
67-12	DDR	DDR	NP:siu#:--:----	
67-13	med	med	T-:----:--:----	
67-14	og	og	CC:----:--:----	
67-15	til	til	T-:----:--:----	
67-16	det	den	PM:s-un:--:----	
67-17	sidste	sidste	AC:§§u§:--:p---	
67-18	håbede	håbe	VF:----:ta:----	
67-19	,	,	ZD	
67-20	at	at	CS:----:--:----	
67-21	der	der	US:----:--:----	
67-22	i	i	T-:----:--:----	
67-23	et	en	PI:s-un:--:----	
67-24	nyt	ny	AC:siun:--:p---	
67-25	,	,	ZD	
67-26	demokratisk	demokratisk	AC:siu§:--:p---	
67-27	DDR	DDR	NP:siu#:--:----	
67-28	kunne	kunne	VF:----:ta:----	
67-29	skabes	skabe	VI:----:-p:----	
67-30	en	en	PI:s-uc:--:----	
67-31	socialisme	socialisme	NC:siuc:--:----	
67-32	med	med	T-:----:--:----	
67-33	et	en	PI:s-un:--:----	
67-34	menneskeligt	menneskelig	AC:siun:--:p---	
67-35	ansigt	ansigt	NC:siun:--:----	
67-36	.	.	ZP	

#id=68
#text= Den eneste værdighed, man udviser, er at dække afdødes ansigter med et tæppe.
68-1	Den	den	PM:s-uc:--:----	
68-2	eneste	eneste	AC:§§u§:--:p---	
68-3	værdighed	værdighed	NC:siuc:--:----	
68-4	,	,	ZD	
68-5	man	man	PI:#-uc:--:----	
68-6	udviser	udvise	VF:----:sa:----	
68-7	,	,	ZD	
68-8	er	være	VF:----:sa:----	
68-9	at	at	UI:----:--:----	
68-10	dække	dække	VI:----:-a:----	
68-11	afdødes	afdødes	XY:----:--:----	
68-12	ansigter	ansigt	NC:piu#:--:----	
68-13	med	med	T-:----:--:----	
68-14	et	en	PI:s-un:--:----	
68-15	tæppe	tæppe	NC:siun:--:----	
68-16	.	.	ZP	

#id=69
#text= Penge, som amerikanerne havde givet Egyptens præsident Gamal Abdel Nasser til at købe våben for i USA naturligvis, men som præsidenten altså brugte til tårnet som et slag i ansigtet på amerikanerne.
69-1	Penge	penge	NC:piu#:--:----	
69-2	,	,	ZD	
69-3	som	som	US:----:--:----	
69-4	amerikanerne	amerikaner	NC:pdu#:--:----	
69-5	havde	have	VF:----:ta:----	
69-6	givet	give	VT:siu#:t-:----	
69-7	Egyptens	Egypten	NP:sig#:--:----	
69-8	præsident	præsident	NC:siuc:--:----	
69-9	Gamal	Gamal	NP:siu#:--:----	
69-10	Abdel	Abdel	NP:siu#:--:----	
69-11	Nasser	nasse	VF:----:sa:----	
69-12	til	til	T-:----:--:----	
69-13	at	at	UI:----:--:----	
69-14	købe	købe	VI:----:-a:----	
69-15	våben	våben	NC:siun:--:----	
69-16	for	for	T-:----:--:----	
69-17	i	i	T-:----:--:----	
69-18	USA	USA	NP:siu#:--:----	
69-19	naturligvis	naturligvis	D-:----:--:u---	
69-20	,	,	ZD	
69-21	men	men	CC:----:--:----	
69-22	som	som	US:----:--:----	
69-23	præsidenten	præsident	NC:sduc:--:----	
69-24	altså	altså	D-:----:--:u---	
69-25	brugte	bruge	VF:----:ta:----	
69-26	til	til	T-:----:--:----	
69-27	tårnet	tårn	NC:sdun:--:----	
69-28	som	som	US:----:--:----	
69-29	et	en	PI:s-un:--:----	
69-30	slag	slag	NC:siun:--:----	
69-31	i	i	T-:----:--:----	
69-32	ansigtet	ansigt	NC:sdun:--:----	
69-33	på	på	T-:----:--:----	
69-34	amerikanerne	amerikaner	NC:pdu#:--:----	
69-35	.	.	ZP	

#id=70
#text= En historie om at kæmpe sig væk fra en hård barndom, søge hjælp i inderkredsen af et kriminelt netværk og ende ansigt til ansigt med en sur trommeslager fra Gentofte.
70-1	En	en	PI:s-uc:--:----	
70-2	historie	historie	NC:siuc:--:----	
70-3	om	om	T-:----:--:----	
70-4	at	at	UI:----:--:----	
70-5	kæmpe	kæmpe	VI:----:-a:----	
70-6	sig	sig	PP:#-u#:--:-3y-	
70-7	væk	væk	D-:----:--:u---	
70-8	fra	fra	T-:----:--:----	
70-9	en	en	PI:s-uc:--:----	
70-10	hård	hård	AC:siuc:--:p---	
70-11	barndom	barndom	NC:siuc:--:----	
70-12	,	,	ZD	
70-13	søge	søge	VI:----:-a:----	
70-14	hjælp	hjælp	NC:siuc:--:----	
70-15	i	i	T-:----:--:----	
70-16	inderkredsen	inderkreds	NC:sduc:--:----	
70-17	af	af	T-:----:--:----	
70-18	et	en	PI:s-un:--:----	
70-19	kriminelt	kriminel	AC:siun:--:p---	
70-20	netværk	netværk	NC:siun:--:----	
70-21	og	og	CC:----:--:----	
70-22	ende	ende	VI:----:-a:----	
70-23	ansigt	ansigt	NC:siun:--:----	
70-24	til	til	T-:----:--:----	
70-25	ansigt	ansigt	NC:siun:--:----	
70-26	med	med	T-:----:--:----	
70-27	en	en	PI:s-uc:--:----	
70-28	sur	sur	AC:siuc:--:p---	
70-29	trommeslager	trommeslager	NC:siuc:--:----	
70-30	fra	fra	T-:----:--:----	
70-31	Gentofte	Gentofte	NP:siu#:--:----	
70-32	.	.	ZP	

#id=71
#text=Islamiske regler siger blot, at den døde skal begraves med ansigtet mod Mekka.
71-1	Islamiske	islamisk	AC:p#u#:--:p---	
71-2	regler	regel	NC:piu#:--:----	
71-3	siger	sige	VF:----:sa:----	
71-4	blot	blot	D-:----:--:u---	
71-5	,	,	ZD	
71-6	at	at	CS:----:--:----	
71-7	den	den	PM:s-uc:--:----	
71-8	døde	død	AC:sdu#:--:p---	
71-9	skal	skulle	VF:----:sa:----	
71-10	begraves	begrave	VI:----:-p:----	
71-11	med	med	T-:----:--:----	
71-12	ansigtet	ansigt	NC:sdun:--:----	
71-13	mod	mod	T-:----:--:----	
71-14	Mekka	mekka	NC:siu#:--:----	
71-15	.	.	ZP	

#id=72
#text=I slamdebatten har fået et nyt ansigt i Norge.
72-1	I	i	T-:----:--:----	
72-2	slamdebatten	slamdebat	NC:sduc:--:----	
72-3	har	have	VF:----:sa:----	
72-4	fået	få	VT:siu#:t-:----	
72-5	et	en	PI:s-un:--:----	
72-6	nyt	ny	AC:siun:--:p---	
72-7	ansigt	ansigt	NC:siun:--:----	
72-8	i	i	T-:----:--:----	
72-9	Norge	Norge	NP:siu#:--:----	
72-10	.	.	ZP	

#id=73
#text= Hun skrev om sin mormor i Damaskus i Syrien, der gik med en anden type slør, som dækkede hele ansigtet, uden åbninger til øjnene.
73-1	Hun	hun	PP:s-nc:--:-3n-	
73-2	skrev	skrive	VF:----:ta:----	
73-3	om	om	T-:----:--:----	
73-4	sin	sin	PO:s--c:--:-3ys	
73-5	mormor	mormor	NC:siuc:--:----	
73-6	i	i	T-:----:--:----	
73-7	Damaskus	Damaskus	NP:siu#:--:----	
73-8	i	i	T-:----:--:----	
73-9	Syrien	Syrien	NP:siu#:--:----	
73-10	,	,	ZD	
73-11	der	der	US:----:--:----	
73-12	gik	gå	VF:----:ta:----	
73-13	med	med	T-:----:--:----	
73-14	en	en	PI:s-uc:--:----	
73-15	anden	anden	PI:s-uc:--:----	
73-16	type	type	NC:siuc:--:----	
73-17	slør	slør	NC:piu#:--:----	
73-18	,	,	ZD	
73-19	som	som	US:----:--:----	
73-20	dækkede	dække	VF:----:ta:----	
73-21	hele	hel	AC:sdu#:--:p---	
73-22	ansigtet	ansigt	NC:sdun:--:----	
73-23	,	,	ZD	
73-24	uden	uden	T-:----:--:----	
73-25	åbninger	åbning	NC:piu#:--:----	
73-26	til	til	T-:----:--:----	
73-27	øjnene	øje	NC:pdu#:--:----	
73-28	.	.	ZP	

#id=74
#text= En fraktion af hollandske politikere foreslog sidste år at indføre et generelt forbud mod hovedtørklæder og slør, der dækker ansigtet.
74-1	En	en	PI:s-uc:--:----	
74-2	fraktion	fraktion	NC:siuc:--:----	
74-3	af	af	T-:----:--:----	
74-4	hollandske	hollandsk	AC:p#u#:--:p---	
74-5	politikere	politiker	NC:piu#:--:----	
74-6	foreslog	foreslå	VF:----:ta:----	
74-7	sidste	sidste	AC:§§u§:--:p---	
74-8	år	år	NC:siun:--:----	
74-9	at	at	UI:----:--:----	
74-10	indføre	indføre	VI:----:-a:----	
74-11	et	en	PI:s-un:--:----	
74-12	generelt	generel	AC:siun:--:p---	
74-13	forbud	forbud	NC:siun:--:----	
74-14	mod	mod	T-:----:--:----	
74-15	hovedtørklæder	hovedtørklæde	NC:piu#:--:----	
74-16	og	og	CC:----:--:----	
74-17	slør	slør	NC:piu#:--:----	
74-18	,	,	ZD	
74-19	der	der	US:----:--:----	
74-20	dækker	dække	VF:----:sa:----	
74-21	ansigtet	ansigt	NC:sdun:--:----	
74-22	.	.	ZP	

#id=75
#text= "Medierne viser gerningsmandens ansigt, hans våben, hans sorte klædedragt og giver et  mystisk billede af ham.
75-1	"	"	ZI	
75-2	Medierne	medie	NC:pdu#:--:----	
75-3	viser	vise	VF:----:sa:----	
75-4	gerningsmandens	gerningsmand	NC:sdgc:--:----	
75-5	ansigt	ansigt	NC:siun:--:----	
75-6	,	,	ZD	
75-7	hans	hans	PO:#--#:--:-3ns	
75-8	våben	våben	NC:siun:--:----	
75-9	,	,	ZD	
75-10	hans	hans	PO:#--#:--:-3ns	
75-11	sorte	sort	AC:sdu#:--:p---	
75-12	klædedragt	klædedragt	NC:siuc:--:----	
75-13	og	og	CC:----:--:----	
75-14	giver	give	VF:----:sa:----	
75-15	et	en	PI:s-un:--:----	
75-16	mystisk	mystisk	AC:siu§:--:p---	
75-17	billede	billede	NC:siun:--:----	
75-18	af	af	T-:----:--:----	
75-19	ham	han	PP:s-uc:--:-3n-	
75-20	.	.	ZP	

#id=76
#text=I morgen aften bliver Stærekassen fyldt med mænd og kvinder uden ansigt, når helt almindelige københavnske unge og studerende tager en maske på, så de i et selskab på knap 500 maskeklædte mennesker kan vælte sig i champagne - uden at blive genkendt.
76-1	I	i	T-:----:--:----	
76-2	morgen	morgen	NC:siuc:--:----	
76-3	aften	aften	NC:siuc:--:----	
76-4	bliver	blive	VF:----:sa:----	
76-5	Stærekassen	stærekasse	NC:sduc:--:----	
76-6	fyldt	fylde	VT:siu#:t-:----	
76-7	med	med	T-:----:--:----	
76-8	mænd	mand	NC:piu#:--:----	
76-9	og	og	CC:----:--:----	
76-10	kvinder	kvinde	NC:piu#:--:----	
76-11	uden	uden	T-:----:--:----	
76-12	ansigt	ansigt	NC:siun:--:----	
76-13	,	,	ZD	
76-14	når	når	CS:----:--:----	
76-15	helt	hel	AD:----:--:p---	
76-16	almindelige	almindelig	AC:p#u#:--:p---	
76-17	københavnske	københavnsk	AC:p#u#:--:p---	
76-18	unge	ung	AC:p#u#:--:p---	
76-19	og	og	CC:----:--:----	
76-20	studerende	studerende	NC:siuc:--:----	
76-21	tager	tage	VF:----:sa:----	
76-22	en	en	PI:s-uc:--:----	
76-23	maske	maske	NC:siuc:--:----	
76-24	på	på	T-:----:--:----	
76-25	,	,	ZD	
76-26	så	så	CS:----:--:----	
76-27	de	de	PP:p-n#:--:-3n-	
76-28	i	i	T-:----:--:----	
76-29	et	en	PI:s-un:--:----	
76-30	selskab	selskab	NC:siun:--:----	
76-31	på	på	T-:----:--:----	
76-32	knap	knap	D-:----:--:u---	
76-33	500	500	LC:--u-:--:----	
76-34	maskeklædte	maskeklæde	VP:p#u#:t-:----	
76-35	mennesker	menneske	NC:piu#:--:----	
76-36	kan	kunne	VF:----:sa:----	
76-37	vælte	vælte	VI:----:-a:----	
76-38	sig	sig	PP:#-u#:--:-3y-	
76-39	i	i	T-:----:--:----	
76-40	champagne	champagne	NW:----:--:----	
76-41	-	-	ZH	
76-42	uden	uden	D-:----:--:u---	
76-43	at	at	UI:----:--:----	
76-44	blive	blive	VI:----:-a:----	
76-45	genkendt	genkende	VT:siu#:t-:----	
76-46	.	.	ZP	

#id=77
#text= Den unge instruktør er indbegrebet af noller, vandkæmmet og affabelt smilende,  selv ansigt til ansigt med volden og forulempelsen.
77-1	Den	den	PM:s-uc:--:----	
77-2	unge	ung	AC:sdu#:--:p---	
77-3	instruktør	instruktør	NC:siuc:--:----	
77-4	er	være	VF:----:sa:----	
77-5	indbegrebet	indbegreb	NC:sdun:--:----	
77-6	af	af	T-:----:--:----	
77-7	noller	noller	AD:----:--:p---	
77-8	,	,	ZD	
77-9	vandkæmmet	vandkæmme	VT:siu#:t-:----	
77-10	og	og	CC:----:--:----	
77-11	affabelt	affabel	AD:----:--:p---	
77-12	smilende	smile	VP:##u#:s-:----	
77-13	,	,	ZD	
77-14	selv	selv	D-:----:--:u---	
77-15	ansigt	ansigt	NC:siun:--:----	
77-16	til	til	T-:----:--:----	
77-17	ansigt	ansigt	NC:siun:--:----	
77-18	med	med	T-:----:--:----	
77-19	volden	vold	NC:sduc:--:----	
77-20	og	og	CC:----:--:----	
77-21	forulempelsen	forulempelse	NC:sduc:--:----	
77-22	.	.	ZP	

#id=78
#text= Parrets unge søn Ismail lister dyster rundt og kommer hjem om natten med blod på hænderne og forslået ansigt.
78-1	Parrets	par	NC:sdgn:--:----	
78-2	unge	ung	AC:sdu#:--:p---	
78-3	søn	søn	NC:siuc:--:----	
78-4	Ismail	Ismail	NP:siu#:--:----	
78-5	lister	liste	VF:----:sa:----	
78-6	dyster	dyster	AC:siuc:--:p---	
78-7	rundt	rundt	D-:----:--:u---	
78-8	og	og	CC:----:--:----	
78-9	kommer	komme	VF:----:sa:----	
78-10	hjem	hjem	D-:----:--:u---	
78-11	om	om	T-:----:--:----	
78-12	natten	nat	NC:sduc:--:----	
78-13	med	med	T-:----:--:----	
78-14	blod	blod	NC:siun:--:----	
78-15	på	på	T-:----:--:----	
78-16	hænderne	hånd	NC:pdu#:--:----	
78-17	og	og	CC:----:--:----	
78-18	forslået	forslå	VT:siu#:t-:----	
78-19	ansigt	ansigt	NC:siun:--:----	
78-20	.	.	ZP	

#id=79
#text=At beskrive, hvor bizart ' The Unborn', der har manuskript af og er instrueret af David Goyer, folder sig ud derfra, virker som halsløs gerning, så lad os bare nøjes med at slå fast, at filmen ender som et overgearet hebraisk stormløb på ' Exorcisten' med Gary Oldman som eneste  solide element som djævleuddrivende rabbi med forståelig forvirring skrevet hen over hele ansigtet.
79-1	At	at	UI:----:--:----	
79-2	beskrive	beskrive	VI:----:-a:----	
79-3	,	,	ZD	
79-4	hvor	hvor	D-:----:--:u---	
79-5	bizart	bizart	XY:----:--:----	
79-6	'	'	ZA	
79-7	The	the	XF:----:--:----	
79-8	Unborn	Unborn	NP:siu#:--:----	
79-9	'	'	ZA	
79-10	,	,	ZD	
79-11	der	der	US:----:--:----	
79-12	har	have	VF:----:sa:----	
79-13	manuskript	manuskript	NC:siun:--:----	
79-14	af	af	T-:----:--:----	
79-15	og	og	CC:----:--:----	
79-16	er	være	VF:----:sa:----	
79-17	instrueret	instruere	VT:siu#:t-:----	
79-18	af	af	T-:----:--:----	
79-19	David	David	NP:siu#:--:----	
79-20	Goyer	Goyer	NP:siu#:--:----	
79-21	,	,	ZD	
79-22	folder	folde	VF:----:sa:----	
79-23	sig	sig	PP:#-u#:--:-3y-	
79-24	ud	ud	D-:----:--:u---	
79-25	derfra	derfra	D-:----:--:u---	
79-26	,	,	ZD	
79-27	virker	virke	VF:----:sa:----	
79-28	som	som	US:----:--:----	
79-29	halsløs	halsløs	AC:siuc:--:p---	
79-30	gerning	gerning	NC:siuc:--:----	
79-31	,	,	ZD	
79-32	så	så	CS:----:--:----	
79-33	lad	lade	VM:----:--:----	
79-34	os	vi	PP:p-uc:--:-1#-	
79-35	bare	bare	D-:----:--:u---	
79-36	nøjes	nøje	VI:----:-p:----	
79-37	med	med	T-:----:--:----	
79-38	at	at	UI:----:--:----	
79-39	slå	slå	VI:----:-a:----	
79-40	fast	fast	AD:----:--:p---	
79-41	,	,	ZD	
79-42	at	at	CS:----:--:----	
79-43	filmen	film	NC:sduc:--:----	
79-44	ender	ende	VF:----:sa:----	
79-45	som	som	US:----:--:----	
79-46	et	en	PI:s-un:--:----	
79-47	overgearet	overgearet	AD:----:--:p---	
79-48	hebraisk	hebraisk	NC:siuc:--:----	
79-49	stormløb	stormløb	NC:siun:--:----	
79-50	på	på	D-:----:--:u---	
79-51	'	'	ZA	
79-52	Exorcisten	Exorcisten	NP:siu#:--:----	
79-53	'	'	ZA	
79-54	med	med	T-:----:--:----	
79-55	Gary	Gary	NP:siu#:--:----	
79-56	Oldman	Oldman	NP:siu#:--:----	
79-57	som	som	US:----:--:----	
79-58	eneste	eneste	AC:§§u§:--:p---	
79-59	solide	solid	AC:sdu#:--:p---	
79-60	element	element	NC:siun:--:----	
79-61	som	som	US:----:--:----	
79-62	djævleuddrivende	djævleuddrive	VP:##u#:s-:----	
79-63	rabbi	rabbi	NC:siuc:--:----	
79-64	med	med	T-:----:--:----	
79-65	forståelig	forståelig	AC:siuc:--:p---	
79-66	forvirring	forvirring	NC:siuc:--:----	
79-67	skrevet	skrive	VT:siu#:t-:----	
79-68	hen	hen	D-:----:--:u---	
79-69	over	over	T-:----:--:----	
79-70	hele	hel	AC:sdu#:--:p---	
79-71	ansigtet	ansigt	NC:sdun:--:----	
79-72	.	.	ZP	

#id=80
#text=SHAKESPEARES SANDE ANSIGT.
80-1	SHAKESPEARES	SHAKESPEARES	NP:siu#:--:----	
80-2	SANDE	sand	AC:sdu#:--:p---	
80-3	ANSIGT	ansigt	NC:siun:--:----	
80-4	.	.	ZP	

#id=81
#text= Efter tre års intense studier og videnskabelige test har man, med eksperternes ord, fundet Den Hellige Gral, intet mindre, dvs. maleriet af Shakespeares sande ansigt, som man har søgt efter i århundreder.
81-1	Efter	efter	T-:----:--:----	
81-2	tre	tre	LC:--u-:--:----	
81-3	års	år	NC:pig#:--:----	
81-4	intense	intens	AC:p#u#:--:p---	
81-5	studier	studie	NC:piu#:--:----	
81-6	og	og	CC:----:--:----	
81-7	videnskabelige	videnskabelig	AC:p#u#:--:p---	
81-8	test	test	NC:piu#:--:----	
81-9	har	have	VF:----:sa:----	
81-10	man	man	PI:#-uc:--:----	
81-11	,	,	ZD	
81-12	med	med	T-:----:--:----	
81-13	eksperternes	ekspert	NC:pdg#:--:----	
81-14	ord	ord	NC:siun:--:----	
81-15	,	,	ZD	
81-16	fundet	finde	VT:siu#:t-:----	
81-17	Den	den	PM:s-uc:--:----	
81-18	Hellige	hellig	AC:sdu#:--:p---	
81-19	Gral	gral	NC:siuc:--:----	
81-20	,	,	ZD	
81-21	intet	ingen	PI:s-un:--:----	
81-22	mindre	liden	AC:##u#:--:c---	
81-23	,	,	ZD	
81-24	dvs	dvs	D-:----:--:u---	
81-25	.	.	ZP	
81-26	maleriet	maleri	NC:sdun:--:----	
81-27	af	af	T-:----:--:----	
81-28	Shakespeares	Shakespeares	NP:sig#:--:----	
81-29	sande	sand	AC:sdu#:--:p---	
81-30	ansigt	ansigt	NC:siun:--:----	
81-31	,	,	ZD	
81-32	som	som	US:----:--:----	
81-33	man	man	PI:#-uc:--:----	
81-34	har	have	VF:----:sa:----	
81-35	søgt	søge	VT:siu#:t-:----	
81-36	efter	efter	T-:----:--:----	
81-37	i	i	T-:----:--:----	
81-38	århundreder	århundrede	NC:piu#:--:----	
81-39	.	.	ZP	

#id=82
#text= Sex, lies and videotape... og den frelste, hellige Elaine med tomt ansigt, da hun endelig, forudsigeligt tapper, brød op.
82-1	Sex	sex	NC:siuc:--:----	
82-2	,	,	ZD	
82-3	lies	Lies	XF:----:--:----	
82-4	and	And	XF:----:--:----	
82-5	videotape	videotape	NP:siu#:--:----	
82-6	.	.	ZP	
82-7	.	.	ZP	
82-8	.	.	ZP	
82-9	og	og	CC:----:--:----	
82-10	den	den	PM:s-uc:--:----	
82-11	frelste	frelse	VP:sdu#:t-:----	
82-12	,	,	ZD	
82-13	hellige	hellig	AC:sdu#:--:p---	
82-14	Elaine	Elaine	NP:siu#:--:----	
82-15	med	med	T-:----:--:----	
82-16	tomt	tom	AC:siun:--:p---	
82-17	ansigt	ansigt	NC:siun:--:----	
82-18	,	,	ZD	
82-19	da	da	CS:----:--:----	
82-20	hun	hun	PP:s-nc:--:-3n-	
82-21	endelig	endelig	D-:----:--:u---	
82-22	,	,	ZD	
82-23	forudsigeligt	forudsigelig	AD:----:--:p---	
82-24	tapper	tapper	AC:siuc:--:p---	
82-25	,	,	ZD	
82-26	brød	bryde	VF:----:ta:----	
82-27	op	op	D-:----:--:u---	
82-28	.	.	ZP	

#id=83
#text= Ansigter og kroppe vrides og åbnes mod tilskueren.
83-1	Ansigter	ansigt	NC:piu#:--:----	
83-2	og	og	CC:----:--:----	
83-3	kroppe	krop	NC:piu#:--:----	
